start livelink
[0.342, -0.088, 0.013]
[0.34, -0.087, 0.013]
[0.335, -0.086, 0.012]
[0.335, -0.086, 0.012]
[0.333, -0.086, 0.012]
[0.33, -0.086, 0.012]
[0.327, -0.085, 0.013]
[0.324, -0.085, 0.013]
[0.321, -0.085, 0.014]
[0.319, -0.085, 0.015]
[0.317, -0.084, 0.017]
[0.317, -0.084, 0.017]
[0.318, -0.084, 0.017]
[0.32, -0.084, 0.017]
[0.326, -0.083, 0.017]
[0.326, -0.083, 0.017]
[0.332, -0.084, 0.017]
[0.34, -0.084, 0.017]
[0.359, -0.085, 0.016]
[0.359, -0.085, 0.016]
[0.37, -0.085, 0.014]
[0.383, -0.085, 0.013]
[0.415, -0.084, 0.014]
[0.415, -0.084, 0.014]
[0.432, -0.083, 0.015]
[0.448, -0.081, 0.014]
[0.48, -0.079, 0.007]
[0.48, -0.079, 0.007]
[0.496, -0.079, 0.003]
[0.51, -0.079, -0.001]
[0.537, -0.078, -0.009]
[0.537, -0.078, -0.009]
[0.548, -0.078, -0.012]
[0.559, -0.077, -0.016]
[0.58, -0.075, -0.02]
[0.58, -0.075, -0.02]
[0.589, -0.074, -0.022]
[0.59, -0.073, -0.023]
[0.59, -0.073, -0.025]
[0.59, -0.071, -0.025]
[0.59, -0.071, -0.025]
[0.59, -0.07, -0.024]
[0.59, -0.07, -0.022]
[0.59, -0.07, -0.022]
[0.59, -0.07, -0.023]
[0.59, -0.071, -0.023]
[0.59, -0.071, -0.022]
[0.59, -0.07, -0.022]
[0.59, -0.069, -0.022]
[0.59, -0.068, -0.022]
[0.59, -0.067, -0.022]
[0.59, -0.067, -0.022]
[0.59, -0.067, -0.022]
[0.59, -0.067, -0.022]
[0.59, -0.067, -0.021]
[0.59, -0.067, -0.021]
[0.59, -0.068, -0.021]
[0.59, -0.069, -0.02]
[0.59, -0.07, -0.019]
[0.59, -0.07, -0.019]
[0.59, -0.07, -0.019]
[0.59, -0.07, -0.02]
[0.59, -0.072, -0.021]
[0.59, -0.072, -0.021]
[0.59, -0.072, -0.021]
[0.59, -0.073, -0.021]
[0.59, -0.072, -0.021]
[0.59, -0.072, -0.021]
[0.59, -0.072, -0.021]
[0.59, -0.071, -0.021]
[0.59, -0.07, -0.021]
[0.59, -0.07, -0.021]
[0.59, -0.07, -0.021]
[0.59, -0.07, -0.022]
[0.59, -0.07, -0.021]
[0.59, -0.07, -0.021]
[0.59, -0.07, -0.02]
[0.59, -0.07, -0.019]
[0.59, -0.068, -0.018]
[0.59, -0.068, -0.018]
[0.59, -0.067, -0.017]
[0.586, -0.066, -0.017]
[0.571, -0.067, -0.017]
[0.571, -0.067, -0.017]
[0.561, -0.067, -0.016]
[0.549, -0.067, -0.014]
[0.526, -0.065, -0.01]
[0.514, -0.063, -0.008]
[0.499, -0.061, -0.008]
[0.484, -0.058, -0.008]
[0.468, -0.056, -0.009]
[0.451, -0.053, -0.011]
[0.433, -0.051, -0.012]
[0.407, -0.048, -0.012]
[0.407, -0.048, -0.012]
[0.397, -0.046, -0.012]
[0.38, -0.045, -0.013]
[0.38, -0.045, -0.013]
[0.371, -0.045, -0.013]
[0.364, -0.045, -0.013]
[0.357, -0.044, -0.012]
[0.349, -0.042, -0.011]
[0.342, -0.04, -0.01]
[0.334, -0.039, -0.01]
[0.324, -0.039, -0.01]
[0.313, -0.039, -0.01]
[0.302, -0.04, -0.009]
[0.291, -0.039, -0.008]
[0.282, -0.039, -0.007]
[0.275, -0.038, -0.006]
[0.268, -0.038, -0.005]
[0.262, -0.038, -0.004]
[0.256, -0.038, -0.004]
[0.25, -0.038, -0.005]
[0.246, -0.039, -0.005]
[0.242, -0.04, -0.006]
[0.238, -0.041, -0.005]
[0.234, -0.042, -0.005]
[0.229, -0.043, -0.004]
[0.224, -0.043, -0.004]
[0.22, -0.044, -0.004]
[0.217, -0.044, -0.004]
[0.214, -0.044, -0.003]
[0.212, -0.045, -0.002]
[0.211, -0.045, -0.002]
[0.209, -0.045, -0.001]
[0.207, -0.045, -0.001]
[0.204, -0.045, -0.0]
[0.203, -0.046, 0.0]
[0.2, -0.046, -0.001]
[0.199, -0.047, -0.001]
[0.196, -0.047, -0.002]
[0.188, -0.047, -0.001]
[0.188, -0.047, -0.001]
[0.185, -0.047, -0.0]
[0.182, -0.047, -0.001]
[0.179, -0.046, -0.001]
[0.176, -0.046, -0.001]
[0.172, -0.046, -0.002]
[0.168, -0.046, -0.002]
[0.165, -0.047, -0.002]
[0.162, -0.048, -0.002]
[0.16, -0.049, -0.003]
[0.157, -0.049, -0.005]
[0.154, -0.05, -0.006]
[0.151, -0.051, -0.008]
[0.148, -0.052, -0.011]
[0.145, -0.053, -0.013]
[0.143, -0.054, -0.016]
[0.14, -0.055, -0.019]
[0.138, -0.057, -0.021]
[0.136, -0.058, -0.023]
[0.134, -0.06, -0.026]
[0.132, -0.062, -0.031]
[0.129, -0.065, -0.038]
[0.127, -0.068, -0.047]
[0.126, -0.071, -0.054]
[0.126, -0.074, -0.061]
[0.127, -0.077, -0.067]
[0.128, -0.08, -0.072]
[0.129, -0.082, -0.077]
[0.131, -0.085, -0.083]
[0.132, -0.088, -0.089]
[0.132, -0.09, -0.093]
[0.132, -0.092, -0.097]
[0.132, -0.094, -0.098]
[0.133, -0.096, -0.098]
[0.134, -0.097, -0.097]
[0.136, -0.099, -0.095]
[0.138, -0.101, -0.093]
[0.139, -0.102, -0.091]
[0.141, -0.103, -0.088]
[0.143, -0.103, -0.083]
[0.145, -0.103, -0.079]
[0.147, -0.103, -0.075]
