start livelink
[0.069, 0.014, -0.02]
[0.072, 0.013, -0.018]
[0.076, 0.011, -0.017]
[0.079, 0.01, -0.016]
[0.083, 0.009, -0.014]
[0.089, 0.006, -0.011]
[0.092, 0.004, -0.009]
[0.094, 0.003, -0.007]
[0.096, 0.002, -0.007]
[0.097, 0.001, -0.006]
[0.097, 0.002, -0.004]
[0.097, 0.002, -0.004]
[0.096, 0.002, -0.003]
[0.097, 0.002, -0.002]
[0.097, 0.002, -0.002]
[0.099, 0.002, -0.001]
[0.099, 0.001, -0.001]
[0.099, -0.001, -0.0]
[0.099, -0.001, -0.0]
[0.1, -0.002, -0.0]
[0.102, -0.003, -0.0]
[0.102, -0.002, 0.0]
[0.102, -0.002, 0.001]
[0.1, -0.001, 0.001]
[0.1, -0.001, 0.001]
[0.099, -0.0, 0.001]
[0.098, -0.0, 0.001]
[0.098, 0.0, 0.001]
[0.098, 0.001, 0.0]
[0.098, 0.002, -0.0]
[0.097, 0.002, -0.0]
[0.096, 0.002, -0.001]
[0.095, 0.002, -0.001]
[0.094, 0.002, -0.001]
[0.094, 0.002, -0.0]
[0.093, 0.002, -0.0]
[0.092, 0.003, -0.001]
[0.091, 0.003, -0.001]
[0.092, 0.005, -0.001]
[0.093, 0.005, -0.0]
[0.094, 0.005, 0.0]
[0.097, 0.005, 0.001]
[0.1, 0.005, 0.002]
[0.102, 0.005, 0.002]
[0.105, 0.005, 0.003]
[0.107, 0.005, 0.004]
[0.108, 0.006, 0.004]
[0.109, 0.006, 0.004]
[0.109, 0.007, 0.004]
[0.11, 0.007, 0.003]
[0.11, 0.007, 0.003]
[0.111, 0.007, 0.002]
[0.111, 0.007, 0.002]
[0.11, 0.008, 0.002]
[0.11, 0.008, 0.002]
[0.11, 0.008, 0.002]
[0.11, 0.009, 0.001]
[0.108, 0.009, 0.0]
[0.106, 0.01, -0.001]
[0.105, 0.012, -0.002]
